Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,State,lat,lng
2020-02-19,"University of South Florida, Tampa, FL",15.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://www.fightbacknews.org/2020/2/24/tampa-students-rally-justice-jamee-johnson,1, FL,28.0587031,-82.41385389999999
2020-02-21,"West Haven, CT",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courant.com/breaking-news/hc-br-justice-for-mubarak-rally-20200221-zpip3t3k5fhavfixdkdwq5sazq-story.html,4, CT,41.2705484,-72.9469711
2020-02-21,"Washington College, Chestertown, MD",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.myeasternshoremd.com/kent_county_news/news/reject-racism-rally-friday-on-campus-as-incidents-continue/article_4bc3aedb-6f50-54e9-a979-5cbab804a41f.html,4, MD,39.2180241,-76.0692262
2020-02-22,"Lynchburg, VA",30.0,Racial Injustice,Civil Rights; For racial justice; Voting,Yes,https://www.newsadvance.com/news/local/dozens-march-in-support-of-voting-rights-in-lynchburg/article_ed5d5e7c-ded2-5a9c-8d3c-83984be4b9a9.html,1, VA,37.4137536,-79.14224639999999
2020-02-24,"Denton County District Court, Denton, TX",15.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ntdaily.com/family-and-supporters-of-darius-tarver-protest-to-release-bodycam-footage/,1, TX,33.2147538,-97.1155505
2020-02-25,"University of South Florida, Tampa, FL",15.0,Racial Injustice,Civil Rights; Education; For racial justice; For greater participation,Yes,https://www.wmnf.org/sds-rallies-increased-black-student-enrollment-usf-tampa/,2, FL,28.0587031,-82.41385389999999
2020-02-26,"Syracuse University, Syracuse, NY",100.0,Racial Injustice,Civil Rights; Education; For racial justice; For firing/reassignment,Yes,https://www.syracuse.com/news/2020/02/notagainsu-protest-shuts-down-2-blocks-of-city-streets-near-syracuse-university.html,2, NY,43.0391534,-76.1351158
2020-02-26,"University of Oklahoma, Norman, OK",100.0,Racial Injustice,Civil Rights; Education; For racial justice; For firing/reassignment,Yes,https://oklahoman.com/article/5656116/harroz-ou-provost-wont-resign-amid-student-protest-hunger-strike,7, OK,35.2058936,-97.4457137
2020-02-26,"Oak Park, IL",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://chicago.suntimes.com/2020/2/26/21154711/oak-park-river-forest-high-school-students-walk-out-protest-police-village-hall-sit-in,1, IL,41.8850317,-87.7845025
2020-02-27,"State Capitol, Tallahassee, FL",150.0,Racial Injustice,Civil Rights; For women's rights; For racial justice,Yes,https://www.tallahassee.com/story/news/2020/02/27/call-action-black-women-girls-march-florida-capitol/4893404002/,1, FL,30.4380598,-84.2820709
2020-02-27,"Holland High School, Holland, MI",20.0,Racial Injustice,Civil Rights; Education; For racial justice,Yes,https://www.hollandsentinel.com/news/20200228/holland-high-students-protest-responses-to-racial-conflicts,1, MI,42.7738459,-86.1231943
2020-02-28,"City Hall, Chicago, IL",30.0,Racial Injustice,Civil Rights; Environment; For racial justice; Against climate change,Yes,https://chalkbeat.org/posts/chicago/2020/02/28/student-protesters-demand-lightfoot-live-up-to-campaign-promises-on-environmental-protection/,1, IL,41.8838228,-87.63207779999999
2020-02-29,"Chinatown, San Francisco, CA",100.0,Racial Injustice,Civil Rights; Healthcare; For racial justice,Yes,https://www.sfgate.com/coronavirus/article/hundreds-march-chinatown-coronavirus-rumors-Wiener-15096931.php,2, CA,37.7941378,-122.4077914
2020-02-29,"Denton, TX",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ntdaily.com/protestors-rally-for-darius-tarver-footage-in-front-of-denton-police-department/,1, TX,33.2148412,-97.13306829999999
2020-03-01,"Selma, AL",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.fox29.com/news/democratic-candidates-join-selma-bridge-march,8, AL,32.4073589,-87.02110069999999
2020-03-01,"Las Vegas, NV",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.ktnv.com/news/historic-bloody-sunday-selma-march-reenacted-in-las-vegas,2, NV,36.1699412,-115.1398296
2020-03-01,"Frankfort, KY",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.lex18.com/hundreds-march-in-frankfort-for-bloody-sunday-re-enactment,1, KY,38.2009055,-84.87328350000001
2020-03-02,"Granada Hills, CA",30.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.latimes.com/california/story/2020-03-02/police-called-to-jackie-laceys-home-in-response-to-protesters-outside,27, CA,34.2793576,-118.5021527
2020-03-05,"Boston, MA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.gloucestertimes.com/news/local_news/tributes-protest-mark-th-anniversary-of-boston-massacre/article_cb7950b9-8202-5fa6-a25c-0f0f7445664b.html,4, MA,42.3600825,-71.0588801
2020-03-06,"Washington, DC",100.0,Racial Injustice,Civil Rights; For racial justice; For affordable housing,Yes,https://atlantadailyworld.com/2020/03/06/100-housing-activists-protest-trumps-racist-hud-actions/,1, DC,38.9071923,-77.0368707
2020-03-07,"Chapel Hill, NC",40.0,Racial Injustice,Civil Rights; For racial justice; Against Confederate symbol; Counter protest,Yes,https://www.dailytarheel.com/article/2020/03/peaceandjustice-demonstration-0307,1, NC,35.9131996,-79.0558445
2020-03-07,"South Bend, IN",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wndu.com/content/news/Faith-community-holds-rally--568601291.html,1, IN,41.6763545,-86.25198979999999
2020-03-08,"San Diego, CA",100.0,Racial Injustice,Civil Rights; For women's rights; For racial justice,Yes,https://www.sandiegouniontribune.com/communities/san-diego/story/2020-03-08/third-annual-march-for-black-women-focuses-in-violence-economic-justice,1, CA,32.715738,-117.1610838
2020-03-10,"Raleigh, NC",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://www.newsminer.com/news/national/hundreds-protest-in-downtown-raleigh-after-man-shot-by-city/article_93d7fcb2-63bd-11ea-b20f-278000287348.html,3, NC,35.7795897,-78.6381787
2020-03-11,"Raleigh, NC",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nydailynews.com/news/ny-man-charged-after-police-shoot-him-20200311-mjlp64lunrgfxj6dpwxpnrh2fq-story.html,8, NC,35.7795897,-78.6381787
2020-03-13,"Ellensburg High School, Ellensburg, WA",60.0,Racial Injustice,Civil Rights; For racial justice; Coronavirus,Yes,https://www.dailyrecordnews.com/news/students-protest-coronavirus-related-racism/article_925bda8f-6eaf-536d-9082-12ca0a9fe9a7.html,1, WA,46.9932043,-120.5277694
2020-03-14,"West Linn, OR",10.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oregonlive.com/crime/2020/03/more-than-a-dozen-people-marched-to-west-linn-police-department-demanding-chief-terry-krugers-removal.html,1, OR,45.3859859,-122.6400839
2020-03-27,"Newburgh, NY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://therivernewsroom.com/at-the-black-lives-matter-protests-in-the-hudson-valley/,1, NY,41.5034271,-74.0104178
2020-04-25,"Tallahassee, FL",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wtxl.com/news/local-news/caravan-protest-calls-for-justice-in-mychael-johnson-shooting-death,2, FL,30.4382559,-84.28073289999999
2020-05-05,"Brunswick, GA",100.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.news4jax.com/news/local/2020/05/05/fatal-shooting-of-unarmed-black-man-sparks-large-protest-in-brunswick-neighborhood/,1, GA,31.1499528,-81.49148939999999
2020-05-06,"Brunswick, GA",0.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.macon.com/news/state/georgia/article242552716.html,1, GA,31.1499528,-81.49148939999999
2020-05-06,"State Capitol, Atlanta, GA",0.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.11alive.com/article/news/state/ahmaud-arbery-killing-atlanta-protest/85-a11dd6b9-84b3-4743-a486-b21b8836b683,1, GA,33.7488267,-84.3880865
2020-05-06,"Indianapolis, IN",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.indystar.com/story/news/local/indianapolis/2020/05/07/facebook-live-police-shooting-indianapolis-residents-protest/3088047001/,3, IN,39.768403,-86.158068
2020-05-07,"Indianapolis, IN",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.indystar.com/story/news/local/indianapolis/2020/05/07/facebook-live-police-shooting-indianapolis-residents-protest/3088047001/,5, IN,39.768403,-86.158068
2020-05-08,"Jacksonville, FL",150.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.firstcoastnews.com/gallery/news/local/more-than-150-people-gather-at-duval-county-courthouse-to-protest-the-death-of-ahmaud-arbery/77-f219428c-48bb-43c8-9383-987954ca4e90,2, FL,30.3321838,-81.65565099999999
2020-05-08,"Brunswick, GA",200.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.wtkr.com/news/georgia-officials-examine-threats-to-arbery-case-protesters,7, GA,31.1499528,-81.49148939999999
2020-05-09,"Anniston, AL",20.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.annistonstar.com/news/anniston/ahmaud-local-residents-hold-socially-distanced-protest-over-georgia-shooting/article_b28bb96c-9231-11ea-b3d7-dff7a99d19ab.html,1, AL,33.6598257,-85.8316318
2020-05-09,"Charlottesville, VA",0.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,http://www.cbs19news.com/story/42109427/charlottesville-runs-with-maud-to-protest-for-justice-in-ahmaud-arberys-death,1, VA,38.0293059,-78.47667810000002
2020-05-09,"Indianapolis, IN",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.indystar.com/story/news/local/indianapolis/2020/05/09/indianapolis-police-shooting-protests-continue-62nd-and-michigan/3103252001/,5, IN,39.768403,-86.158068
2020-05-09,"Brunswick, GA",0.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.ledger-enquirer.com/news/article242648116.html,1, GA,31.1499528,-81.49148939999999
2020-05-11,"Sanford, FL",25.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.clickorlando.com/news/local/2020/05/12/friends-and-family-gather-for-protest-as-prosecutors-continue-to-look-into-fatal-shooting-of-sanford-teen/,1, FL,28.8028612,-81.269453
2020-05-15,"Brooklyn, NY",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police; Coronavirus,Yes,https://www.brooklynpaper.com/civil-rights-activists-rally-barclays-covid-arrests/,1, NY,40.6781784,-73.9441579
2020-05-16,"Brunswick, GA",100.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.reuters.com/article/us-shooting-georgia-idUSKBN22S0E1,17, GA,31.1499528,-81.49148939999999
2020-05-20,"Grand Island, NE",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.omaha.com/news/local/from-grand-island-to-chadron-towns-across-nebraska-rally-silence-is-violence/article_48fb898e-15dc-5394-a836-945c8eca211d.html,1, NE,40.9263957,-98.3420118
2020-05-21,"Grand Island, NE",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.omaha.com/news/local/from-grand-island-to-chadron-towns-across-nebraska-rally-silence-is-violence/article_48fb898e-15dc-5394-a836-945c8eca211d.html,1, NE,40.9263957,-98.3420118
2020-05-23,"Brunswick, GA",100.0,Racial Injustice,Civil Rights; For racial justice; For criminal justice,Yes,https://www.wsav.com/crime-safety/hundreds-march-mother-speaks-after-arrest-of-man-accused-of-filming-ahmaud-arberys-death/,1, GA,31.1499528,-81.49148939999999
2020-05-23,"Marion, IN",40.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.chronicle-tribune.com/news/local/locals-protest-death-of-george-floyd/article_44cbd10d-395c-55a2-bfad-1ec0295e43eb.html,1, IN,40.5583739,-85.6591442
2020-05-25,"State House, Boston, MA",30.0,Racial Injustice,Civil Rights; For racial justice; Coronavirus,Yes,https://www.boston.com/news/coronavirus/2020/05/26/massachusetts-reopening-protest-boston,3, MA,42.3587772,-71.0638101
2020-05-25,"Tulsa, OK",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://kfor.com/news/local/protester-hit-by-vehicle-during-protest-in-tulsa-over-george-floyds-death/,1, OK,36.1539816,-95.99277500000001
2020-05-26,"Powderhorn, Minneapolis, MN",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.startribune.com/police-protesters-must-show-more-restraint-in-minneapolis/570815512/,58, MN,44.9395789,-93.26258179999999
2020-05-26,"Ann Arbor, MI",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/ann-arbor/2020/05/ypsilanti-woman-shown-being-punched-by-deputy-released-from-jail-will-speak-at-friday-protest.html,4, MI,42.2808256,-83.7430378
2020-05-26,"St. Paul, MN",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.cbsnews.com/news/protesters-gather-at-intersection-where-george-floyd-was-pinned-down-by-minneapolis-police/,2, MN,44.9537029,-93.0899578
2020-05-26,"Emancipation Park, Houston, TX",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.houstonchronicle.com/news/houston-texas/houston/article/Black-Lives-Matter-rally-to-be-held-at-Discovery-15301848.php,3, TX,29.7357077,-95.36439260000002
2020-05-26,"Hammond, IN",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nwitimes.com/news/local/watch-now-protesters-march-down-street-in-hammond/video_66a15098-7fbf-5be9-b034-6f5a396b9fe1.html,1, IN,41.5833688,-87.5000412
2020-05-26,"Downtown, Los Angeles, CA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.latimes.com/california/story/2020-05-29/protesters-outraged-over-george-floyd-death-shut-down-101-freeway-in-san-jose,1, CA,34.040713,-118.2467693
2020-05-26,"Ypsilanti, MI",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/ann-arbor/2020/05/day-of-rest-postpones-police-brutality-protest-in-ypsilanti-township-to-monday.html,1, MI,42.2411499,-83.61299389999999
2020-05-27,"Ann Arbor, MI",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/ann-arbor/2020/05/outraged-residents-block-streets-in-protest-over-washtenaw-deputy-accused-of-punching-black-woman.html,3, MI,42.2808256,-83.7430378
2020-05-27,"Powderhorn, Minneapolis, MN",8000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://abcnews.go.com/US/dangerous-protests-erupt-overnight-george-floyds-death-minneapolis/story?id=70924047,59, MN,44.9395789,-93.26258179999999
2020-05-27,"Oakdale, St. Paul, MN",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.washingtonpost.com/nation/2020/05/27/george-floyd-minneapolis-reaction/,7, MN,44.9078177,-93.0755281
2020-05-27,"Memphis, TN",70.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://hosted.ap.org/clevelandbanner/article/911b2a1d5e1a68b244b3bbe81712da11/memphis-police-investigate-incident-floyd-protest,36, TN,35.1495343,-90.0489801
2020-05-27,"Downtown, Los Angeles, CA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.latimes.com/california/story/2020-05-27/protestors-block-the-101-freeway,39, CA,34.040713,-118.2467693
2020-05-27,"Olympia, WA",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.king5.com/article/news/local/seattle/seattle-protest-death-of-george-floyd/281-bba2f836-c4a2-48e1-b5df-189527e08a7d,1, WA,47.0378741,-122.9006951
2020-05-27,"South Sacramento, CA",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://fox40.com/news/local-news/sacramento-protesters-join-countrywide-demonstrations-to-demand-justice-for-george-floyd/,3, CA,38.5686072,-121.4967763
2020-05-27,"Santee, CA",50.0,Racial Injustice,Civil Rights; For racial justice; Against white supremacy,Yes,https://www.sandiegouniontribune.com/communities/east-county/santee/story/2020-05-27/dozens-rally-in-santee-to-promote-message-of-tolerance-and-inclusion,1, CA,32.8383828,-116.9739167
2020-05-27,"Duluth, MN",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.duluthnewstribune.com/news/6514070-Protesters-march-for-George-Floyd-in-Duluth,4, MN,46.78667189999999,-92.1004852
2020-05-27,"Willingboro, NJ",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courierpostonline.com/story/news/2020/05/30/burlington-county-protesters-demand-justice-for-floyd/5294343002/,2, NJ,40.028848,-74.89164579999999
